"","EMD_CD","EMD_ENG_NM","EMD_KOR_NM","id"
"1526","4111313400","Geumgok-dong","금곡동",1526
"1527","4111313500","Homaesil-dong","호매실동",1527
"1528","4111313600","Gokbanjeong-dong","곡반정동",1528
"1529","4111313700","Gwonseon-dong","권선동",1529
"1530","4111313800","Jangji-dong","장지동",1530
"1531","4111313900","Daehwanggyo-dong","대황교동",1531
"1532","4111314000","Ipbuk-dong","입북동",1532
"1533","4111314100","Dangsu-dong","당수동",1533
"1534","4111512000","Paldallo 1(il)-ga","팔달로1가",1534
"1535","4111512100","Paldallo 2(i)-ga","팔달로2가",1535
"1536","4111512200","Paldallo 3(sam)-ga","팔달로3가",1536
"1537","4111512300","Namchang-dong","남창동",1537
"1538","4111512400","Yeong-dong","영동",1538
"1539","4111512500","Jung-dong","중동",1539
"1540","4111512600","Gucheon-dong","구천동",1540
"1541","4111512700","Namsu-dong","남수동",1541
"1542","4111512800","Maehyang-dong","매향동",1542
"1543","4111512900","Buksu-dong","북수동",1543
"1544","4111513000","Sinpung-dong","신풍동",1544
"1545","4111513100","Jangan-dong","장안동",1545
"1546","4111513200","Gyo-dong","교동",1546
"1547","4111513300","Maegyo-dong","매교동",1547
"1548","4111513400","Maesanno 1(il)-ga","매산로1가",1548
"1549","4111513500","Maesanno 2(i)-ga","매산로2가",1549
"1550","4111513600","Maesanno 3(sam)-ga","매산로3가",1550
"1551","4111513700","Godeung-dong","고등동",1551
"1552","4111513800","Hwaseo-dong","화서동",1552
"1553","4111513900","Ji-dong","지동",1553
"1554","4111514000","Uman-dong","우만동",1554
"1555","4111514100","Ingye-dong","인계동",1555
"1556","4111710100","Maetan-dong","매탄동",1556
"1557","4111710200","Woncheon-dong","원천동",1557
"1558","4111710300","Iui-dong","이의동",1558
"1559","4111710400","Ha-dong","하동",1559
"1560","4111710500","Yeongtong-dong","영통동",1560
"1561","4111710600","Sin-dong","신동",1561
"1562","4111710700","Mangpo-dong","망포동",1562
"1563","4113110100","Sinheung-dong","신흥동",1563
"1564","4113110200","Taepyeong-dong","태평동",1564
"1565","4113110300","Sujin-dong","수진동",1565
"1566","4113110400","Dandae-dong","단대동",1566
"1567","4113110500","Sanseong-dong","산성동",1567
"1568","4113110600","Yangji-dong","양지동",1568
"1569","4113110700","Bokjeong-dong","복정동",1569
"1570","4113110800","Changgok-dong","창곡동",1570
"1571","4113110900","Sinchon-dong","신촌동",1571
"1572","4113111000","Oya-dong","오야동",1572
"1573","4113111100","Simgok-dong","심곡동",1573
"1574","4113111200","Godeung-dong","고등동",1574
"1575","4113111300","Sangjeok-dong","상적동",1575
"1576","4113111400","Dunjeon-dong","둔전동",1576
"1577","4113111500","Siheung-dong","시흥동",1577
"1578","4113111600","Geumto-dong","금토동",1578
"1579","4113111700","Sasong-dong","사송동",1579
"1580","4113310100","Seongnam-dong","성남동",1580
"1581","4113310300","Geumgwang-dong","금광동",1581
"1582","4113310400","Eunhaeng-dong","은행동",1582
"1583","4113310500","Sangdaewon-dong","상대원동",1583
"1584","4113310600","Yeosu-dong","여수동",1584
"1585","4113310700","Dochon-dong","도촌동",1585
"1586","4113310800","Galhyeon-dong","갈현동",1586
"1587","4113310900","Hadaewon-dong","하대원동",1587
"1588","4113313200","Jungang-dong","중앙동",1588
"1589","4113510100","Bundang-dong","분당동",1589
"1590","4113510200","Sunae-dong","수내동",1590
"1591","4113510300","Jeongja-dong","정자동",1591
"1592","4113510400","Yul-dong","율동",1592
"1593","4113510500","Seohyeon-dong","서현동",1593
"1594","4113510600","Imae-dong","이매동",1594
"1595","4113510700","Yatap-dong","야탑동",1595
"1596","4113510800","Pangyo-dong","판교동",1596
"1597","4113510900","Sampyeong-dong","삼평동",1597
"1598","4113511000","Baekhyeon-dong","백현동",1598
"1599","4113511100","Geumgok-dong","금곡동",1599
"1600","4113511200","Gungnae-dong","궁내동",1600
"1601","4113511300","Dong-won-dong","동원동",1601
"1602","4113511400","Gumi-dong","구미동",1602
"1603","4113511500","Unjung-dong","운중동",1603
"1604","4113511600","Daejang-dong","대장동",1604
"1605","4113511700","Seogun-dong","석운동",1605
"1606","4113511800","Hasanun-dong","하산운동",1606
"1607","4115010100","Uijeongbu-dong","의정부동",1607
"1608","4115010200","Howon-dong","호원동",1608
"1609","4115010300","Jangam-dong","장암동",1609
"1610","4115010400","Singok-dong","신곡동",1610
"1611","4115010500","Yonghyeon-dong","용현동",1611
"1612","4115010600","Millak-dong","민락동",1612
"1613","4115010700","Nagyang-dong","낙양동",1613
"1614","4115010800","Jail-dong","자일동",1614
"1615","4115010900","Geumo-dong","금오동",1615
"1616","4115011000","Ganeung-dong","가능동",1616
"1617","4115011100","Nogyang-dong","녹양동",1617
"1618","4115011200","Gosan-dong","고산동",1618
"1619","4115011300","Sangok-dong","산곡동",1619
"1620","4117110100","Anyang-dong","안양동",1620
"1621","4117110200","Seoksu-dong","석수동",1621
"1622","4117110300","Bakdal-dong","박달동",1622
"1623","4117310100","Bisan-dong","비산동",1623
"1624","4117310200","Gwanyang-dong","관양동",1624
"1625","4117310300","Pyeongchon-dong","평촌동",1625
"1626","4117310400","Hogye-dong","호계동",1626
"1627","4119010100","Wonmi-dong","원미동",1627
"1628","4119010200","Simgok-dong","심곡동",1628
"1629","4119010300","Chunui-dong","춘의동",1629
"1630","4119010400","Dodang-dong","도당동",1630
"1631","4119010500","Yakdae-dong","약대동",1631
"1632","4119010600","Sosa-dong","소사동",1632
"1633","4119010700","Yeokgok-dong","역곡동",1633
"1634","4119010800","Jung-dong","중동",1634
"1635","4119010900","Sang-dong","상동",1635
"1636","4119011000","Sosabon-dong","소사본동",1636
"1637","4119011100","Simgokbon-dong","심곡본동",1637
"1638","4119011200","Beombak-dong","범박동",1638
"1639","4119011300","Goean-dong","괴안동",1639
"1640","4119011400","Songnae-dong","송내동",1640
"1641","4119011500","Okgil-dong","옥길동",1641
"1642","4119011600","Gyesu-dong","계수동",1642
"1643","4119011700","Ojeong-dong","오정동",1643
"1644","4119011800","Yeowol-dong","여월동",1644
"1645","4119011900","Jak-dong","작동",1645
"1646","4119012000","Wonjong-dong","원종동",1646
"1647","4119012100","Gogang-dong","고강동",1647
"1648","4119012200","Daejang-dong","대장동",1648
"1649","4119012300","Samjeong-dong","삼정동",1649
"1650","4119012400","Nae-dong","내동",1650
"1651","4121010100","Gwangmyeong-dong","광명동",1651
"1652","4121010200","Cheolsan-dong","철산동",1652
"1653","4121010300","Haan-dong","하안동",1653
"1654","4121010400","Soha-dong","소하동",1654
"1655","4121010500","Noonsa-dong","노온사동",1655
"1656","4121010600","Iljik-dong","일직동",1656
"1657","4121010700","Gahak-dong","가학동",1657
"1658","4121010800","Okgil-dong","옥길동",1658
"1659","4122010100","Seojeong-dong","서정동",1659
"1660","4122010200","Jangdang-dong","장당동",1660
"1661","4122010300","Mogok-dong","모곡동",1661
"1662","4122010400","Chilgoe-dong","칠괴동",1662
"1663","4122010500","Chirwon-dong","칠원동",1663
"1664","4122010600","Doil-dong","도일동",1664
"1665","4122010700","Gajae-dong","가재동",1665
"1666","4122010800","Jangan-dong","장안동",1666
"1667","4122010900","Ichung-dong","이충동",1667
"1668","4122011000","Jisan-dong","지산동",1668
"1669","4122011100","Dokgok-dong","독곡동",1669
"1670","4122011200","Sinjang-dong","신장동",1670
"1671","4122011300","Pyeongtaek-dong","평택동",1671
"1672","4122011400","Tongbok-dong","통복동",1672
"1673","4122011500","Gunmun-dong","군문동",1673
"1674","4122011600","Yucheon-dong","유천동",1674
"1675","4122011700","Hapjeong-dong","합정동",1675
"1676","4122011800","Bijeon-dong","비전동",1676
"1677","4122011900","Dongsak-dong","동삭동",1677
"1678","4122012000","Segyo-dong","세교동",1678
"1679","4122012100","Jije-dong","지제동",1679
"1680","4122012200","Sindae-dong","신대동",1680
"1681","4122012300","Sosa-dong","소사동",1681
"1682","4122012400","Yongi-dong","용이동",1682
"1683","4122012500","Wolgok-dong","월곡동",1683
"1684","4122012600","Cheongnyong-dong","청룡동",1684
"1685","4122012700","Jukbaek-dong","죽백동",1685
"1686","4122025000","Paengseong-eup","팽성읍",1686
"1687","4122025300","Anjung-eup","안중읍",1687
"1688","4122025600","Poseung-eup","포승읍",1688
"1689","4122025900","Cheongbuk-eup","청북읍",1689
"1690","4122031000","Jinwi-myeon","진위면",1690
"1691","4122032000","Seotan-myeon","서탄면",1691
"1692","4122033000","Godeok-myeon","고덕면",1692
"1693","4122034000","Oseong-myeon","오성면",1693
"1694","4122037000","Hyeondeok-myeon","현덕면",1694
"1695","4125010100","Songnae-dong","송내동",1695
"1696","4125010200","Jihaeng-dong","지행동",1696
"1697","4125010300","Saengyeon-dong","생연동",1697
"1698","4125010400","Gwangam-dong","광암동",1698
"1699","4125010500","Geolsan-dong","걸산동",1699
"1700","4125010600","Bosan-dong","보산동",1700
"1701","4125010700","Dongducheon-dong","동두천동",1701
"1702","4125010800","Anheung-dong","안흥동",1702
"1703","4125010900","Sangbongam-dong","상봉암동",1703
"1704","4125011000","Habongam-dong","하봉암동",1704
"1705","4125011100","Tapdong-dong","탑동동",1705
"1706","4125011200","Sangpae-dong","상패동",1706
"1707","4127110100","Il-dong","일동",1707
"1708","4127110200","I-dong","이동",1708
"1709","4127110300","Sa-dong","사동",1709
"1710","4127110400","Bono-dong","본오동",1710
"1711","4127110500","Palgogi-dong","팔곡이동",1711
"1712","4127110600","Yangsang-dong","양상동",1712
"1713","4127110700","Bugok-dong","부곡동",1713
"1714","4127110800","Seongpo-dong","성포동",1714
"1715","4127110900","Wolpi-dong","월피동",1715
"1716","4127111000","Palgogil-dong","팔곡일동",1716
"1717","4127111100","Geongeon-dong","건건동",1717
"1718","4127111200","Sasa-dong","사사동",1718
"1719","4127111300","Suam-dong","수암동",1719
"1720","4127111400","Jangsang-dong","장상동",1720
"1721","4127111500","Jangha-dong","장하동",1721
"1722","4127310100","Gojan-dong","고잔동",1722
"1723","4127310200","Wa-dong","와동",1723
"1724","4127310300","Singil-dong","신길동",1724
"1725","4127310400","Seonggok-dong","성곡동",1725
"1726","4127310500","Wonsi-dong","원시동",1726
"1727","4127310600","Mongnae-dong","목내동",1727
"1728","4127310700","Choji-dong","초지동",1728
"1729","4127310800","Wongok-dong","원곡동",1729
"1730","4127310900","Seonbu-dong","선부동",1730
"1731","4127311000","Daebudong-dong","대부동동",1731
"1732","4127311100","Daebubuk-dong","대부북동",1732
"1733","4127311200","Daebunam-dong","대부남동",1733
"1734","4127311300","Seongam-dong","선감동",1734
"1735","4127311400","Pungdo-dong","풍도동",1735
"1736","4127311500","Hwajeong-dong","화정동",1736
"1737","4128110100","Jugyo-dong","주교동",1737
"1738","4128110200","Wondang-dong","원당동",1738
"1739","4128110300","Sinwon-dong","신원동",1739
"1740","4128110400","Wonheung-dong","원흥동",1740
"1741","4128110500","Donae-dong","도내동",1741
"1742","4128110600","Seongsa-dong","성사동",1742
"1743","4128110700","Bukhan-dong","북한동",1743
"1744","4128110800","Hyoja-dong","효자동",1744
"1745","4128110900","Jichuk-dong","지축동",1745
"1746","4128111000","Ogeum-dong","오금동",1746
"1747","4128111100","Samsong-dong","삼송동",1747
"1748","4128111200","Dongsan-dong","동산동",1748
"1749","4128111300","Yongdu-dong","용두동",1749
"1750","4128111400","Byeokje-dong","벽제동",1750
"1751","4128111500","Seonyu-dong","선유동",1751
"1752","4128111600","Goyang-dong","고양동",1752
"1753","4128111700","Daeja-dong","대자동",1753
"1754","4128111800","Gwansan-dong","관산동",1754
"1755","4128111900","Naeyu-dong","내유동",1755
"1756","4128112000","Todang-dong","토당동",1756
"1757","4128112100","Naegok-dong","내곡동",1757
"1758","4128112200","Daejang-dong","대장동",1758
"1759","4128112300","Hwajeong-dong","화정동",1759
"1760","4128112400","Gangmae-dong","강매동",1760
"1761","4128112500","Haengjunae-dong","행주내동",1761
"1762","4128112600","Haengjuoe-dong","행주외동",1762
"1763","4128112700","Sinpyeong-dong","신평동",1763
"1764","4128112800","Haengsin-dong","행신동",1764
"1765","4128112900","Hwajeon-dong","화전동",1765
"1766","4128113000","Hyeoncheon-dong","현천동",1766
"1767","4128113100","Deogeun-dong","덕은동",1767
"1768","4128113200","Hyangdong-dong","향동동",1768
"1769","4128510100","Siksa-dong","식사동",1769
"1770","4128510200","Jungsan-dong","중산동",1770
"1771","4128510300","Jeongbalsan-dong","정발산동",1771
"1772","4128510400","Janghang-dong","장항동",1772
"1773","4128510500","Madu-dong","마두동",1773
"1774","4128510600","Baekseok-dong","백석동",1774
"1775","4128510700","Pung-dong","풍동",1775
"1776","4128510800","Sanhwang-dong","산황동",1776
"1777","4128510900","Sarihyeon-dong","사리현동",1777
"1778","4128511000","Jiyeong-dong","지영동",1778
"1779","4128511100","Seolmun-dong","설문동",1779
"1780","4128511200","Munbong-dong","문봉동",1780
"1781","4128511300","Seongseok-dong","성석동",1781
"1782","4128710100","Ilsan-dong","일산동",1782
"1783","4128710200","Juyeop-dong","주엽동",1783
"1784","4128710300","Tanhyeon-dong","탄현동",1784
"1785","4128710400","Daehwa-dong","대화동",1785
"1786","4128710500","Deogi-dong","덕이동",1786
"1787","4128710600","Gajwa-dong","가좌동",1787
"1788","4128710700","Gusan-dong","구산동",1788
"1789","4128710800","Beopgot-dong","법곳동",1789
"1790","4129010100","Gwanmun-dong","관문동",1790
"1791","4129010200","Munwon-dong","문원동",1791
"1792","4129010300","Galhyeon-dong","갈현동",1792
"1793","4129010400","Makgye-dong","막계동",1793
"1794","4129010500","Gwacheon-dong","과천동",1794
"1795","4129010600","Juam-dong","주암동",1795
"1796","4129010700","Jungang-dong","중앙동",1796
"1797","4129010800","Wonmun-dong","원문동",1797
"1798","4129010900","Byeoryang-dong","별양동",1798
"1799","4129011000","Burim-dong","부림동",1799
"1800","4131010100","Galmae-dong","갈매동",1800
"1801","4131010200","Sano-dong","사노동",1801
"1802","4131010300","Inchang-dong","인창동",1802
"1803","4131010400","Gyomun-dong","교문동",1803
"1804","4131010500","Sutaek-dong","수택동",1804
"1805","4131010600","Acheon-dong","아천동",1805
"1806","4131010700","Topyeong-dong","토평동",1806
"1807","4136010100","Hopyeong-dong","호평동",1807
"1808","4136010200","Pyeongnae-dong","평내동",1808
"1809","4136010300","Geumgok-dong","금곡동",1809
"1810","4136010400","Ilpae-dong","일패동",1810
"1811","4136010500","Ipae-dong","이패동",1811
"1812","4136010600","Sampae-dong","삼패동",1812
"1813","4136010800","Suseok-dong","수석동",1813
"1814","4136010900","Jigeum-dong","지금동",1814
"1815","4136011000","Donong-dong","도농동",1815
"1816","4136011100","Byeollae-dong","별내동",1816
"1817","4136011200","Dasan-dong","다산동",1817
"1818","4136025000","Wabu-eup","와부읍",1818
"1819","4136025300","Jinjeop-eup","진접읍",1819
"1820","4136025600","Hwado-eup","화도읍",1820
"1821","4136025900","Jingeon-eup","진건읍",1821
"1822","4136026200","Onam-eup","오남읍",1822
"1823","4136031000","Byeollae-myeon","별내면",1823
"1824","4136034000","Sudong-myeon","수동면",1824
"1825","4136036000","Joan-myeon","조안면",1825
"1826","4136037000","Toegyewon-myeon","퇴계원면",1826
"1827","4137010100","Osan-dong","오산동",1827
"1828","4137010200","Busan-dong","부산동",1828
"1829","4137010300","Won-dong","원동",1829
"1830","4137010400","Gwol-dong","궐동",1830
"1831","4137010500","Cheonghak-dong","청학동",1831
"1832","4137010600","Gajang-dong","가장동",1832
"1833","4137010700","Geumam-dong","금암동",1833
"1834","4137010800","Sucheong-dong","수청동",1834
"1835","4137010900","Eungye-dong","은계동",1835
"1836","4137011000","Naesammi-dong","내삼미동",1836
"1837","4137011100","Oesammi-dong","외삼미동",1837
"1838","4137011200","Yangsan-dong","양산동",1838
"1839","4137011300","Segyo-dong","세교동",1839
"1840","4137011400","Jigot-dong","지곶동",1840
"1841","4137011500","Seorang-dong","서랑동",1841
